,POPULARITY,BUCKET,TOTAL_SELL,LIKE_,REVIEW,PRICE,FIRST_PAGE
37187,2.0,2.0,1.0,3.0,3.0,1.0,0
37188,0.0,1.0,3.0,1.0,6.0,3.0,0
37189,2.0,3.0,4.0,3.0,3.0,5.0,0
37198,4.0,3.0,1.0,3.0,4.0,4.0,0
37199,2.0,3.0,4.0,3.0,3.0,2.0,0
37200,2.0,4.0,3.0,4.0,3.0,4.0,0
37202,3.0,3.0,1.0,3.0,5.0,3.0,0
37203,1.0,2.0,2.0,2.0,3.0,2.0,0
37206,1.0,1.0,1.0,1.0,0.0,4.0,0
37209,3.0,4.0,5.0,4.0,5.0,2.0,0
37211,2.0,4.0,5.0,4.0,3.0,2.0,0
37212,1.0,1.0,1.0,1.0,6.0,2.0,0
37213,3.0,3.0,5.0,1.0,3.0,3.0,0
37214,2.0,1.0,1.0,0.0,3.0,3.0,0
37215,3.0,4.0,5.0,3.0,3.0,4.0,0
37216,1.0,1.0,2.0,1.0,3.0,2.0,0
37218,2.0,2.0,2.0,2.0,3.0,1.0,0
37220,2.0,4.0,5.0,3.0,6.0,4.0,0
37223,2.0,1.0,2.0,0.0,6.0,4.0,0
37226,1.0,3.0,3.0,3.0,4.0,2.0,0
37228,1.0,1.0,2.0,1.0,4.0,4.0,0
37230,2.0,1.0,3.0,1.0,5.0,4.0,0
37231,2.0,2.0,2.0,1.0,3.0,3.0,0
37244,3.0,2.0,5.0,2.0,6.0,4.0,0
37247,1.0,1.0,2.0,0.0,0.0,1.0,0
37248,1.0,2.0,3.0,2.0,5.0,3.0,0
37251,1.0,1.0,1.0,0.0,4.0,1.0,0
37253,0.0,1.0,0.0,1.0,4.0,2.0,0
37254,2.0,3.0,1.0,4.0,3.0,4.0,0
37259,1.0,3.0,2.0,3.0,0.0,4.0,0
37261,1.0,1.0,1.0,1.0,0.0,4.0,0
37263,1.0,3.0,3.0,4.0,3.0,4.0,0
37264,3.0,4.0,4.0,3.0,4.0,3.0,0
37265,2.0,1.0,1.0,1.0,5.0,4.0,0
37269,2.0,4.0,5.0,5.0,5.0,5.0,0
37273,2.0,3.0,2.0,3.0,0.0,3.0,0
37275,3.0,1.0,1.0,0.0,0.0,3.0,0
37278,2.0,1.0,3.0,0.0,0.0,1.0,0
37282,2.0,5.0,6.0,5.0,4.0,4.0,0
37287,2.0,1.0,2.0,2.0,3.0,4.0,0
37288,2.0,3.0,3.0,3.0,3.0,4.0,0
37289,2.0,4.0,3.0,5.0,0.0,4.0,0
37291,2.0,1.0,4.0,2.0,6.0,2.0,0
37292,2.0,1.0,3.0,0.0,3.0,1.0,0
37294,2.0,2.0,2.0,2.0,5.0,3.0,0
37296,1.0,1.0,1.0,0.0,0.0,1.0,0
37298,1.0,1.0,2.0,1.0,4.0,2.0,0
37301,4.0,4.0,4.0,4.0,5.0,4.0,0
37302,2.0,1.0,2.0,0.0,0.0,1.0,0
37305,3.0,4.0,3.0,4.0,3.0,3.0,0
37306,0.0,1.0,1.0,0.0,0.0,5.0,0
37307,2.0,3.0,4.0,3.0,5.0,3.0,0
37312,1.0,1.0,2.0,0.0,0.0,3.0,0
37318,2.0,1.0,1.0,2.0,0.0,4.0,0
37319,1.0,2.0,5.0,3.0,3.0,2.0,0
37320,0.0,1.0,5.0,1.0,4.0,3.0,0
37321,2.0,4.0,5.0,4.0,4.0,4.0,0
37322,3.0,2.0,5.0,2.0,7.0,1.0,0
37324,1.0,3.0,1.0,3.0,6.0,5.0,0
37325,1.0,2.0,2.0,2.0,3.0,4.0,0
37327,0.0,1.0,3.0,1.0,0.0,4.0,0
37331,2.0,2.0,2.0,2.0,7.0,1.0,0
37333,1.0,4.0,3.0,4.0,4.0,3.0,0
37336,0.0,1.0,1.0,2.0,5.0,2.0,0
37338,2.0,1.0,1.0,1.0,4.0,3.0,0
37341,5.0,4.0,5.0,4.0,5.0,1.0,0
37343,2.0,1.0,2.0,1.0,6.0,4.0,0
37344,3.0,1.0,1.0,2.0,0.0,2.0,0
37345,2.0,3.0,5.0,3.0,4.0,4.0,0
37346,3.0,4.0,3.0,4.0,5.0,3.0,0
37347,1.0,5.0,4.0,5.0,6.0,5.0,0
37348,2.0,6.0,4.0,5.0,3.0,5.0,0
37349,1.0,1.0,4.0,1.0,3.0,1.0,0
37350,3.0,2.0,3.0,3.0,4.0,2.0,0
37352,3.0,1.0,4.0,1.0,6.0,4.0,0
37354,3.0,2.0,2.0,2.0,3.0,3.0,0
37355,1.0,3.0,5.0,3.0,3.0,3.0,0
37356,1.0,3.0,5.0,3.0,5.0,3.0,0
37361,1.0,1.0,1.0,0.0,6.0,3.0,0
37362,1.0,5.0,2.0,5.0,7.0,3.0,0
37363,2.0,2.0,2.0,3.0,4.0,2.0,0
37368,2.0,3.0,3.0,3.0,3.0,3.0,0
37371,2.0,2.0,0.0,2.0,0.0,2.0,0
37372,2.0,2.0,5.0,2.0,5.0,3.0,0
37376,2.0,2.0,5.0,1.0,3.0,2.0,0
37377,3.0,4.0,4.0,4.0,5.0,4.0,0
37379,2.0,3.0,3.0,2.0,7.0,4.0,0
37380,1.0,2.0,3.0,2.0,3.0,1.0,0
37381,2.0,1.0,2.0,1.0,6.0,1.0,0
37384,3.0,4.0,5.0,4.0,5.0,3.0,0
37385,2.0,1.0,3.0,2.0,4.0,2.0,0
37389,2.0,3.0,5.0,3.0,3.0,1.0,0
37390,4.0,5.0,5.0,5.0,4.0,4.0,0
37394,1.0,5.0,5.0,5.0,4.0,4.0,0
37395,1.0,3.0,5.0,3.0,4.0,2.0,0
37397,5.0,4.0,4.0,3.0,5.0,4.0,0
37406,3.0,3.0,2.0,2.0,5.0,3.0,0
37407,3.0,4.0,4.0,4.0,6.0,2.0,0
37408,2.0,3.0,3.0,2.0,3.0,2.0,0
37411,2.0,2.0,4.0,2.0,5.0,6.0,0
37412,2.0,1.0,3.0,1.0,3.0,1.0,0
37413,0.0,3.0,3.0,4.0,6.0,2.0,0
37418,4.0,2.0,1.0,1.0,4.0,3.0,0
37421,3.0,3.0,3.0,2.0,3.0,6.0,0
37422,1.0,2.0,3.0,2.0,5.0,3.0,0
37423,2.0,1.0,2.0,2.0,3.0,3.0,0
37425,0.0,1.0,1.0,0.0,4.0,2.0,0
37427,4.0,4.0,4.0,4.0,0.0,5.0,0
37428,1.0,4.0,5.0,4.0,5.0,5.0,0
37430,5.0,6.0,6.0,6.0,6.0,3.0,0
37434,1.0,1.0,1.0,0.0,6.0,6.0,0
37435,1.0,1.0,1.0,2.0,6.0,3.0,0
37439,2.0,2.0,5.0,3.0,3.0,1.0,0
37440,2.0,1.0,2.0,1.0,6.0,4.0,0
37441,3.0,1.0,2.0,1.0,4.0,4.0,0
37446,2.0,3.0,3.0,3.0,3.0,1.0,0
37447,1.0,2.0,1.0,2.0,6.0,3.0,0
37448,1.0,1.0,1.0,0.0,4.0,1.0,0
37449,2.0,4.0,5.0,4.0,8.0,4.0,0
37450,4.0,6.0,5.0,5.0,5.0,7.0,0
37451,3.0,5.0,3.0,5.0,5.0,3.0,0
37453,3.0,1.0,1.0,1.0,0.0,4.0,0
37458,2.0,1.0,2.0,1.0,4.0,2.0,0
37461,2.0,5.0,5.0,5.0,4.0,2.0,0
37462,1.0,2.0,1.0,3.0,3.0,2.0,0
37464,1.0,1.0,5.0,0.0,3.0,1.0,0
37466,1.0,3.0,2.0,3.0,5.0,1.0,0
37467,0.0,3.0,2.0,4.0,6.0,2.0,0
37470,2.0,4.0,1.0,5.0,5.0,2.0,0
37472,3.0,2.0,1.0,2.0,7.0,3.0,0
37474,0.0,1.0,2.0,0.0,7.0,1.0,0
37475,0.0,2.0,0.0,1.0,0.0,3.0,0
37479,0.0,1.0,1.0,0.0,0.0,1.0,0
37481,2.0,3.0,2.0,3.0,7.0,2.0,0
37482,1.0,1.0,3.0,0.0,3.0,4.0,0
37489,1.0,5.0,4.0,5.0,3.0,4.0,0
37490,1.0,3.0,3.0,4.0,8.0,3.0,0
37492,1.0,2.0,2.0,3.0,7.0,3.0,0
37494,2.0,5.0,4.0,5.0,4.0,4.0,0
37502,2.0,4.0,2.0,4.0,5.0,5.0,0
37507,1.0,3.0,5.0,4.0,5.0,3.0,0
37510,1.0,2.0,2.0,3.0,0.0,3.0,0
37511,1.0,1.0,2.0,0.0,0.0,2.0,0
37514,1.0,1.0,1.0,0.0,0.0,3.0,0
37516,2.0,5.0,4.0,5.0,6.0,4.0,0
37517,0.0,3.0,6.0,3.0,4.0,3.0,0
37518,1.0,2.0,4.0,2.0,5.0,2.0,0
37519,1.0,1.0,1.0,0.0,3.0,2.0,0
37522,2.0,1.0,1.0,1.0,0.0,1.0,0
37526,1.0,1.0,1.0,1.0,0.0,1.0,0
37528,2.0,4.0,5.0,4.0,5.0,3.0,0
37529,1.0,1.0,2.0,1.0,8.0,4.0,0
37531,1.0,3.0,5.0,3.0,3.0,2.0,0
37533,1.0,5.0,5.0,5.0,4.0,4.0,0
37536,2.0,1.0,0.0,2.0,7.0,3.0,0
37538,2.0,3.0,2.0,3.0,3.0,4.0,0
37540,2.0,4.0,4.0,5.0,5.0,4.0,0
37542,1.0,2.0,3.0,1.0,8.0,4.0,0
37546,0.0,4.0,2.0,5.0,3.0,4.0,0
37547,1.0,1.0,1.0,0.0,8.0,4.0,0
37551,4.0,1.0,1.0,0.0,0.0,5.0,0
37554,1.0,1.0,0.0,0.0,4.0,3.0,0
37555,4.0,2.0,1.0,2.0,6.0,2.0,0
37558,2.0,5.0,3.0,5.0,0.0,3.0,0
37562,1.0,1.0,1.0,0.0,6.0,3.0,0
37570,3.0,1.0,2.0,1.0,0.0,4.0,0
37571,1.0,1.0,0.0,0.0,0.0,4.0,0
37572,1.0,1.0,1.0,1.0,6.0,1.0,0
37575,3.0,5.0,5.0,5.0,4.0,4.0,0
37580,1.0,2.0,3.0,3.0,4.0,2.0,0
37582,1.0,2.0,4.0,2.0,7.0,3.0,0
37585,2.0,3.0,5.0,3.0,4.0,2.0,0
37586,2.0,4.0,5.0,4.0,5.0,4.0,0
37590,3.0,1.0,3.0,2.0,4.0,3.0,0
37593,4.0,6.0,6.0,6.0,5.0,3.0,0
37594,1.0,2.0,4.0,2.0,4.0,2.0,0
37595,1.0,4.0,4.0,4.0,5.0,3.0,0
37596,1.0,1.0,0.0,0.0,0.0,1.0,0
37598,3.0,5.0,5.0,5.0,3.0,4.0,0
37601,5.0,3.0,2.0,3.0,0.0,4.0,0
37603,2.0,1.0,3.0,1.0,5.0,4.0,0
37604,4.0,5.0,5.0,5.0,5.0,4.0,0
37605,0.0,1.0,1.0,1.0,0.0,3.0,0
37609,1.0,3.0,5.0,3.0,6.0,2.0,0
37610,2.0,1.0,0.0,0.0,7.0,5.0,0
37611,3.0,5.0,5.0,5.0,5.0,4.0,0
37612,2.0,3.0,5.0,3.0,5.0,1.0,0
37615,1.0,1.0,1.0,1.0,0.0,2.0,0
37618,2.0,1.0,2.0,0.0,3.0,2.0,0
37620,1.0,1.0,1.0,0.0,3.0,3.0,0
37623,1.0,1.0,2.0,0.0,5.0,1.0,0
37624,0.0,2.0,3.0,3.0,4.0,4.0,0
37627,1.0,1.0,2.0,0.0,6.0,3.0,0
37628,1.0,1.0,2.0,0.0,6.0,1.0,0
37630,1.0,1.0,1.0,1.0,5.0,3.0,0
37631,1.0,4.0,1.0,4.0,3.0,4.0,0
37635,0.0,3.0,4.0,3.0,3.0,3.0,0
37636,0.0,5.0,5.0,5.0,4.0,5.0,0
37638,2.0,5.0,3.0,5.0,4.0,5.0,0
37639,2.0,3.0,5.0,3.0,4.0,4.0,0
37640,1.0,3.0,0.0,3.0,3.0,3.0,0
37641,0.0,3.0,2.0,3.0,6.0,4.0,0
37642,0.0,3.0,3.0,4.0,3.0,4.0,0
37643,1.0,3.0,5.0,3.0,6.0,3.0,0
37646,1.0,1.0,1.0,2.0,6.0,3.0,0
37651,2.0,1.0,1.0,1.0,7.0,3.0,0
37662,1.0,1.0,1.0,1.0,6.0,3.0,0
37664,1.0,1.0,1.0,1.0,3.0,1.0,0
37666,1.0,3.0,5.0,4.0,4.0,4.0,0
37667,1.0,1.0,1.0,0.0,3.0,3.0,0
37669,0.0,1.0,3.0,2.0,3.0,4.0,0
37676,1.0,1.0,2.0,2.0,0.0,4.0,0
37688,1.0,1.0,2.0,1.0,4.0,3.0,0
37696,2.0,2.0,2.0,2.0,0.0,3.0,0
37700,4.0,5.0,5.0,5.0,7.0,2.0,0
37701,2.0,5.0,5.0,5.0,4.0,4.0,0
37703,4.0,5.0,5.0,5.0,6.0,4.0,0
37704,1.0,3.0,3.0,2.0,4.0,3.0,0
37706,1.0,2.0,2.0,2.0,0.0,3.0,0
37707,4.0,1.0,0.0,1.0,3.0,4.0,0
37709,2.0,1.0,2.0,0.0,3.0,3.0,0
37712,2.0,3.0,1.0,4.0,7.0,3.0,0
37714,4.0,3.0,2.0,2.0,0.0,4.0,0
37715,1.0,1.0,1.0,0.0,0.0,4.0,0
37716,5.0,7.0,7.0,7.0,7.0,5.0,0
37717,4.0,4.0,3.0,4.0,5.0,5.0,0
37718,2.0,4.0,5.0,4.0,5.0,3.0,0
37720,4.0,4.0,3.0,3.0,3.0,5.0,0
37721,1.0,2.0,1.0,3.0,5.0,2.0,0
37724,2.0,1.0,1.0,1.0,8.0,5.0,0
37726,3.0,4.0,5.0,5.0,3.0,2.0,0
37727,0.0,2.0,2.0,1.0,4.0,2.0,0
37731,0.0,2.0,3.0,2.0,4.0,2.0,0
37734,1.0,1.0,2.0,1.0,4.0,2.0,0
37735,4.0,4.0,3.0,4.0,4.0,4.0,0
37738,2.0,3.0,0.0,3.0,0.0,4.0,0
37739,1.0,2.0,3.0,2.0,4.0,2.0,0
37746,1.0,2.0,3.0,2.0,5.0,2.0,0
37747,1.0,3.0,5.0,2.0,6.0,3.0,0
37748,2.0,1.0,1.0,1.0,3.0,2.0,0
37749,0.0,1.0,1.0,1.0,6.0,4.0,0
37750,1.0,1.0,2.0,1.0,3.0,4.0,0
37751,1.0,1.0,0.0,0.0,6.0,5.0,0
37752,2.0,2.0,4.0,2.0,5.0,2.0,0
37755,1.0,3.0,5.0,4.0,5.0,3.0,0
37756,1.0,1.0,3.0,1.0,5.0,2.0,0
37758,2.0,1.0,1.0,0.0,0.0,4.0,0
37763,1.0,1.0,0.0,0.0,0.0,4.0,0
37764,1.0,1.0,2.0,0.0,0.0,2.0,0
37765,1.0,1.0,3.0,0.0,3.0,2.0,0
37768,1.0,4.0,2.0,4.0,3.0,2.0,0
37770,1.0,1.0,3.0,1.0,6.0,1.0,0
37771,1.0,1.0,0.0,0.0,0.0,3.0,0
37772,1.0,1.0,1.0,0.0,0.0,2.0,0
37774,1.0,1.0,3.0,1.0,6.0,3.0,0
37775,2.0,3.0,4.0,3.0,3.0,3.0,0
37776,1.0,4.0,3.0,4.0,3.0,2.0,0
37777,3.0,6.0,6.0,5.0,5.0,3.0,0
37781,5.0,4.0,5.0,4.0,4.0,4.0,0
37782,2.0,4.0,5.0,3.0,7.0,4.0,0
37785,2.0,1.0,1.0,1.0,0.0,2.0,0
37786,1.0,3.0,5.0,3.0,3.0,2.0,0
37790,0.0,3.0,3.0,2.0,7.0,3.0,0
37798,2.0,2.0,3.0,2.0,4.0,3.0,0
37799,3.0,1.0,0.0,1.0,0.0,2.0,0
37800,1.0,1.0,5.0,1.0,6.0,2.0,0
37801,2.0,1.0,1.0,1.0,4.0,3.0,0
37802,3.0,5.0,5.0,5.0,3.0,4.0,0
37806,0.0,1.0,2.0,2.0,0.0,3.0,0
37810,1.0,5.0,5.0,5.0,4.0,5.0,0
37817,1.0,4.0,3.0,4.0,5.0,4.0,0
37819,1.0,1.0,2.0,1.0,4.0,4.0,0
37821,1.0,2.0,5.0,3.0,5.0,2.0,0
37822,1.0,1.0,1.0,0.0,5.0,1.0,0
37826,2.0,1.0,3.0,0.0,0.0,1.0,0
37827,2.0,1.0,3.0,1.0,8.0,4.0,0
37829,0.0,1.0,3.0,1.0,3.0,2.0,0
37833,1.0,1.0,1.0,1.0,6.0,2.0,0
37835,4.0,6.0,5.0,6.0,4.0,5.0,0
37839,3.0,1.0,1.0,1.0,0.0,1.0,0
37844,1.0,1.0,4.0,1.0,6.0,1.0,0
37845,2.0,1.0,1.0,1.0,0.0,3.0,0
37846,0.0,1.0,3.0,2.0,4.0,2.0,0
37848,1.0,1.0,2.0,1.0,0.0,1.0,0
37855,0.0,3.0,0.0,2.0,0.0,3.0,0
37867,3.0,4.0,4.0,5.0,5.0,4.0,0
37869,1.0,1.0,2.0,1.0,4.0,2.0,0
37873,0.0,1.0,1.0,2.0,3.0,4.0,0
37874,2.0,5.0,4.0,5.0,4.0,4.0,0
37875,0.0,1.0,3.0,0.0,7.0,1.0,0
37876,2.0,3.0,5.0,4.0,6.0,2.0,0
37877,1.0,1.0,0.0,1.0,0.0,4.0,0
37882,0.0,1.0,1.0,0.0,0.0,1.0,0
37886,1.0,4.0,2.0,5.0,8.0,4.0,0
37896,2.0,1.0,1.0,2.0,0.0,4.0,0
37897,0.0,1.0,2.0,1.0,4.0,4.0,0
37899,1.0,3.0,5.0,3.0,6.0,3.0,0
37910,2.0,1.0,4.0,2.0,6.0,3.0,0
37912,1.0,2.0,3.0,2.0,5.0,3.0,0
37913,1.0,2.0,4.0,2.0,5.0,1.0,0
37914,1.0,3.0,1.0,3.0,0.0,2.0,0
37915,1.0,1.0,1.0,1.0,0.0,4.0,0
37917,1.0,2.0,3.0,2.0,0.0,3.0,0
37921,0.0,1.0,4.0,1.0,8.0,2.0,0
37927,0.0,1.0,3.0,0.0,0.0,2.0,0
37932,1.0,1.0,2.0,0.0,8.0,2.0,0
37935,1.0,4.0,5.0,4.0,3.0,4.0,0
37939,1.0,1.0,1.0,0.0,3.0,2.0,0
37948,4.0,5.0,4.0,4.0,3.0,4.0,0
37950,2.0,3.0,2.0,3.0,4.0,3.0,0
37959,2.0,3.0,1.0,2.0,3.0,3.0,0
37966,3.0,4.0,5.0,4.0,5.0,3.0,0
37970,2.0,2.0,4.0,2.0,3.0,1.0,0
37971,1.0,5.0,5.0,5.0,5.0,2.0,0
37972,3.0,4.0,2.0,4.0,0.0,2.0,0
37973,2.0,5.0,5.0,5.0,4.0,3.0,0
37975,3.0,1.0,1.0,0.0,0.0,2.0,0
37976,2.0,2.0,1.0,2.0,6.0,4.0,0
37980,1.0,1.0,1.0,0.0,6.0,3.0,0
37983,1.0,1.0,1.0,1.0,5.0,3.0,0
37986,4.0,4.0,2.0,3.0,0.0,3.0,0
37987,2.0,1.0,1.0,1.0,6.0,3.0,0
37992,2.0,3.0,3.0,3.0,4.0,4.0,0
37993,2.0,1.0,2.0,2.0,5.0,3.0,0
37996,1.0,1.0,3.0,1.0,6.0,4.0,0
37997,1.0,1.0,0.0,0.0,5.0,6.0,0
37999,2.0,2.0,2.0,1.0,5.0,4.0,0
38000,1.0,3.0,5.0,3.0,3.0,4.0,0
38001,0.0,2.0,0.0,2.0,0.0,3.0,0
38003,6.0,6.0,6.0,6.0,6.0,3.0,0
38010,0.0,1.0,2.0,2.0,3.0,4.0,0
38011,1.0,2.0,1.0,3.0,4.0,2.0,0
38013,1.0,2.0,2.0,2.0,8.0,1.0,0
38015,2.0,6.0,6.0,6.0,5.0,2.0,0
38017,1.0,2.0,2.0,3.0,4.0,3.0,0
38018,1.0,3.0,4.0,3.0,4.0,2.0,0
38019,2.0,3.0,4.0,3.0,4.0,4.0,0
38022,1.0,1.0,2.0,1.0,5.0,3.0,0
38023,0.0,2.0,0.0,3.0,4.0,3.0,0
38025,2.0,3.0,1.0,3.0,0.0,3.0,0
38033,0.0,1.0,2.0,1.0,3.0,2.0,0
38040,1.0,1.0,1.0,0.0,0.0,2.0,0
38055,1.0,3.0,3.0,3.0,3.0,3.0,0
38058,0.0,1.0,0.0,0.0,3.0,1.0,0
38077,1.0,2.0,1.0,3.0,4.0,2.0,0
38079,1.0,3.0,3.0,4.0,5.0,2.0,0
38080,0.0,1.0,2.0,1.0,3.0,4.0,0
38081,3.0,1.0,2.0,1.0,3.0,1.0,0
38093,2.0,1.0,1.0,0.0,0.0,1.0,0
38096,1.0,1.0,0.0,0.0,0.0,1.0,0
38099,1.0,3.0,4.0,3.0,5.0,4.0,0
38110,2.0,1.0,2.0,2.0,4.0,3.0,0
38111,1.0,0.0,1.0,0.0,0.0,2.0,0
38118,1.0,1.0,1.0,0.0,3.0,3.0,0
38121,4.0,5.0,6.0,5.0,5.0,4.0,0
38122,1.0,1.0,1.0,0.0,0.0,4.0,0
38126,3.0,3.0,1.0,4.0,6.0,4.0,0
38131,1.0,2.0,3.0,2.0,5.0,3.0,0
38136,1.0,3.0,1.0,3.0,0.0,4.0,0
38137,1.0,1.0,1.0,1.0,0.0,4.0,0
38148,0.0,1.0,3.0,1.0,4.0,4.0,0
38151,1.0,1.0,1.0,1.0,5.0,3.0,0
38153,1.0,0.0,3.0,0.0,8.0,6.0,0
38161,0.0,1.0,0.0,0.0,0.0,3.0,0
38170,1.0,1.0,1.0,1.0,0.0,4.0,0
38177,1.0,1.0,0.0,0.0,7.0,3.0,0
38188,2.0,1.0,2.0,0.0,6.0,3.0,0
38189,2.0,2.0,2.0,1.0,8.0,4.0,0
38190,2.0,2.0,1.0,2.0,7.0,3.0,0
38192,2.0,3.0,4.0,4.0,3.0,2.0,0
38193,0.0,1.0,2.0,2.0,0.0,4.0,0
38194,0.0,1.0,1.0,1.0,6.0,3.0,0
38195,2.0,1.0,1.0,0.0,0.0,2.0,0
38198,2.0,1.0,1.0,0.0,5.0,3.0,0
38199,1.0,1.0,4.0,1.0,6.0,3.0,0
38201,1.0,1.0,1.0,0.0,0.0,1.0,0
38203,1.0,1.0,2.0,0.0,5.0,2.0,0
38207,2.0,4.0,3.0,4.0,6.0,3.0,0
38215,2.0,3.0,5.0,3.0,5.0,3.0,0
38217,1.0,3.0,3.0,3.0,3.0,3.0,0
38218,2.0,1.0,1.0,1.0,0.0,3.0,0
38225,2.0,2.0,0.0,2.0,8.0,3.0,0
38236,2.0,3.0,3.0,4.0,3.0,5.0,0
38238,4.0,3.0,6.0,3.0,3.0,4.0,0
38240,1.0,1.0,1.0,1.0,0.0,3.0,0
38241,4.0,4.0,5.0,4.0,4.0,4.0,0
38245,1.0,3.0,2.0,3.0,0.0,4.0,0
38247,1.0,2.0,1.0,3.0,3.0,4.0,0
38249,1.0,1.0,1.0,1.0,0.0,4.0,0
38259,1.0,2.0,3.0,3.0,7.0,1.0,0
38263,1.0,5.0,5.0,5.0,4.0,2.0,0
38275,2.0,4.0,4.0,4.0,5.0,4.0,0
38276,1.0,1.0,1.0,0.0,3.0,2.0,0
38280,1.0,1.0,1.0,1.0,0.0,5.0,0
38281,1.0,1.0,0.0,1.0,0.0,4.0,0
38283,2.0,2.0,3.0,2.0,6.0,4.0,0
38290,0.0,2.0,2.0,2.0,3.0,4.0,0
38293,0.0,0.0,0.0,0.0,0.0,3.0,0
38294,2.0,2.0,3.0,1.0,0.0,4.0,0
38296,1.0,3.0,5.0,3.0,5.0,4.0,0
38299,0.0,1.0,3.0,0.0,6.0,1.0,0
38302,0.0,1.0,3.0,1.0,3.0,3.0,0
38303,2.0,1.0,2.0,1.0,4.0,3.0,0
38305,5.0,4.0,4.0,4.0,5.0,3.0,0
38310,1.0,2.0,1.0,2.0,0.0,1.0,0
38312,2.0,3.0,2.0,4.0,0.0,4.0,0
38313,1.0,1.0,1.0,0.0,0.0,4.0,0
38316,0.0,1.0,1.0,0.0,5.0,2.0,0
38317,2.0,3.0,5.0,3.0,3.0,5.0,0
38323,1.0,1.0,2.0,1.0,6.0,4.0,0
38324,1.0,1.0,1.0,0.0,0.0,2.0,0
38336,3.0,1.0,1.0,1.0,3.0,3.0,0
38337,2.0,1.0,3.0,1.0,3.0,1.0,0
38338,2.0,1.0,1.0,1.0,0.0,4.0,0
38339,0.0,3.0,4.0,4.0,4.0,2.0,0
38340,1.0,1.0,3.0,1.0,8.0,4.0,0
38342,1.0,2.0,4.0,2.0,5.0,2.0,0
38343,2.0,4.0,5.0,4.0,6.0,3.0,0
38347,0.0,1.0,0.0,0.0,3.0,4.0,0
38349,1.0,1.0,1.0,1.0,7.0,3.0,0
38365,0.0,1.0,2.0,1.0,0.0,3.0,0
38367,0.0,0.0,0.0,0.0,0.0,3.0,0
38376,1.0,1.0,1.0,1.0,0.0,3.0,0
38377,1.0,2.0,3.0,2.0,4.0,2.0,0
38380,2.0,3.0,3.0,3.0,8.0,4.0,0
38395,1.0,1.0,1.0,0.0,0.0,1.0,0
38396,0.0,1.0,3.0,0.0,4.0,3.0,0
38398,0.0,3.0,3.0,4.0,3.0,4.0,0
38417,1.0,1.0,4.0,1.0,3.0,2.0,0
38418,0.0,1.0,0.0,0.0,3.0,2.0,0
38419,0.0,2.0,3.0,2.0,4.0,2.0,0
38428,2.0,1.0,3.0,0.0,4.0,4.0,0
38431,2.0,1.0,1.0,1.0,0.0,4.0,0
38433,1.0,1.0,2.0,0.0,0.0,1.0,0
38435,2.0,1.0,1.0,1.0,6.0,3.0,0
38438,2.0,1.0,3.0,0.0,5.0,5.0,0
38449,3.0,5.0,5.0,5.0,6.0,4.0,0
38450,4.0,6.0,6.0,5.0,6.0,4.0,0
38464,1.0,2.0,3.0,2.0,4.0,3.0,0
38466,1.0,1.0,1.0,1.0,0.0,3.0,0
38467,2.0,1.0,3.0,1.0,3.0,4.0,0
38468,2.0,1.0,0.0,0.0,0.0,2.0,0
38471,1.0,2.0,1.0,2.0,4.0,4.0,0
38473,2.0,1.0,0.0,1.0,6.0,3.0,0
38477,1.0,2.0,2.0,2.0,3.0,4.0,0
38479,1.0,1.0,1.0,0.0,4.0,1.0,0
38487,0.0,1.0,2.0,0.0,8.0,1.0,0
38491,1.0,1.0,0.0,0.0,0.0,4.0,0
38492,2.0,3.0,3.0,3.0,3.0,3.0,0
38493,1.0,1.0,1.0,2.0,0.0,1.0,0
38498,1.0,1.0,2.0,0.0,6.0,3.0,0
38500,1.0,2.0,2.0,3.0,3.0,1.0,0
38507,1.0,3.0,2.0,3.0,3.0,4.0,0
38508,0.0,1.0,3.0,0.0,3.0,2.0,0
38511,1.0,1.0,1.0,0.0,0.0,3.0,0
38512,1.0,4.0,6.0,5.0,3.0,4.0,0
38516,2.0,2.0,5.0,2.0,3.0,4.0,0
38520,1.0,3.0,2.0,3.0,7.0,3.0,0
38527,3.0,4.0,1.0,4.0,4.0,3.0,0
38529,0.0,1.0,1.0,0.0,3.0,4.0,0
38530,2.0,2.0,3.0,2.0,6.0,3.0,0
38533,1.0,1.0,1.0,0.0,3.0,4.0,0
38534,2.0,5.0,4.0,5.0,6.0,4.0,0
38535,1.0,1.0,2.0,1.0,5.0,1.0,0
38538,2.0,2.0,0.0,2.0,0.0,4.0,0
38584,1.0,1.0,0.0,0.0,0.0,1.0,0
38596,0.0,1.0,0.0,0.0,6.0,1.0,0
38597,0.0,1.0,3.0,1.0,3.0,3.0,0
38599,0.0,1.0,2.0,0.0,4.0,2.0,0
38600,0.0,1.0,1.0,1.0,8.0,4.0,0
38603,2.0,3.0,2.0,3.0,3.0,4.0,0
38604,1.0,1.0,1.0,1.0,4.0,4.0,0
38605,1.0,1.0,1.0,0.0,5.0,4.0,0
38627,2.0,1.0,1.0,1.0,3.0,2.0,0
38633,3.0,5.0,4.0,5.0,3.0,3.0,0
38634,2.0,2.0,2.0,2.0,3.0,3.0,0
38643,2.0,2.0,4.0,1.0,3.0,3.0,0
38646,4.0,5.0,3.0,5.0,5.0,7.0,0
38647,1.0,1.0,2.0,1.0,8.0,2.0,0
38653,3.0,2.0,5.0,1.0,4.0,4.0,0
38655,3.0,4.0,5.0,4.0,4.0,2.0,0
